property_code,building_name,vendor,category,category_label,annual_spend
227,Regent House Tenants Corp,"L.C.D. Elevator, Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,15177.96
227,Regent House Tenants Corp,Handi Lift Service Co. Inc.,ELEVATOR_MAINTENANCE,Elevator Maintenance,2579.0
227,Regent House Tenants Corp,United Pest Solutions Inc,EXTERMINATING,Exterminating,7784.52
227,Regent House Tenants Corp,"Super Alert, Inc",SECURITY_ALARM,Security/Alarm,2449.7
227,Regent House Tenants Corp,Startel Connections Inc.,SECURITY_ALARM,Security/Alarm,3902.63
227,Regent House Tenants Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,80952.34
227,Regent House Tenants Corp,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,18200.0
227,Regent House Tenants Corp,NYC Water Board,WATER_SEWER,Water/Sewer,30885.65
227,Regent House Tenants Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,53045.04
228,52 Riverside Drive Owners Corp,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1749.61
228,52 Riverside Drive Owners Corp,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,19901.92
228,52 Riverside Drive Owners Corp,A&I General Contractors LLC,PLUMBING_REPAIRS,Plumbing Repairs,44312.13
228,52 Riverside Drive Owners Corp,Stephen Foy Mechanical Servive Corp.,PLUMBING_REPAIRS,Plumbing Repairs,1077.86
228,52 Riverside Drive Owners Corp,Demar Plumbing Corp.,PLUMBING_REPAIRS,Plumbing Repairs,348.4
228,52 Riverside Drive Owners Corp,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,8158.28
228,52 Riverside Drive Owners Corp,Champion Elevator Corp.,ELEVATOR_REPAIRS,Elevator Repairs,1241.17
228,52 Riverside Drive Owners Corp,Champion Elevator Corp.,ELEVATOR_MAINTENANCE,Elevator Maintenance,24666.11
228,52 Riverside Drive Owners Corp,Citiwide Exterminating Inc.,EXTERMINATING,Exterminating,6251.34
228,52 Riverside Drive Owners Corp,"Super Alert, Inc",SECURITY_ALARM,Security/Alarm,6859.16
228,52 Riverside Drive Owners Corp,"Anodet, Inc",SECURITY_ALARM,Security/Alarm,1371.83
228,52 Riverside Drive Owners Corp,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,16790.88
228,52 Riverside Drive Owners Corp,First Insurance Funding Corp.,INSURANCE_PACKAGE,Package Insurance,23860.35
228,52 Riverside Drive Owners Corp,First Insurance Funding Corp.,INSURANCE_UMBRELLA,Umbrella Insurance,18587.02
228,52 Riverside Drive Owners Corp,NYC Water Board,WATER_SEWER,Water/Sewer,34188.04
228,52 Riverside Drive Owners Corp,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,51903.12
301,Sheepshead Terrace Coop Inc,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,4625.95
301,Sheepshead Terrace Coop Inc,Noor Mechanical Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,38487.35
301,Sheepshead Terrace Coop Inc,Econo-Sewer Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1950.0
301,Sheepshead Terrace Coop Inc,CRC Plumbing & Heating Corp.,PLUMBING_REPAIRS,Plumbing Repairs,11573.42
301,Sheepshead Terrace Coop Inc,"A + Electric of Greater New York, Inc",ELECTRICAL_REPAIRS,Electrical Repairs,2857.97
301,Sheepshead Terrace Coop Inc,Ridge Electric Corp,ELECTRICAL_REPAIRS,Electrical Repairs,1450.0
301,Sheepshead Terrace Coop Inc,Century Elevator Maintenance Corporation,ELEVATOR_REPAIRS,Elevator Repairs,7303.34
301,Sheepshead Terrace Coop Inc,Century Elevator Maintenance Corporation,ELEVATOR_MAINTENANCE,Elevator Maintenance,26130.0
301,Sheepshead Terrace Coop Inc,All-Star Tech Pest Control,EXTERMINATING,Exterminating,10745.97
301,Sheepshead Terrace Coop Inc,AEC Electronics Inc.,SECURITY_ALARM,Security/Alarm,4675.0
301,Sheepshead Terrace Coop Inc,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,449.65
301,Sheepshead Terrace Coop Inc,"Landscaping by Amorosi , Inc.",LANDSCAPING,Landscaping,12183.13
301,Sheepshead Terrace Coop Inc,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,239036.63
301,Sheepshead Terrace Coop Inc,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,24508.0
301,Sheepshead Terrace Coop Inc,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,7606.0
301,Sheepshead Terrace Coop Inc,NYC Water Board,WATER_SEWER,Water/Sewer,134605.12
301,Sheepshead Terrace Coop Inc,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,59475.24
302,205 Water Street Condo,ALED Technologies Inc.,HVAC_REPAIRS,HVAC Repairs,26270.3
302,205 Water Street Condo,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1057.18
302,205 Water Street Condo,Speedway Plumbing Corp,PLUMBING_REPAIRS,Plumbing Repairs,8007.95
302,205 Water Street Condo,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,9378.5
302,205 Water Street Condo,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,602.59
302,205 Water Street Condo,E.L. Contracting Inc,ELECTRICAL_REPAIRS,Electrical Repairs,3000.0
302,205 Water Street Condo,ALED Technologies Inc.,HVAC_MAINTENANCE,HVAC Maintenance,13582.15
302,205 Water Street Condo,PS Marcato Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,26471.2
302,205 Water Street Condo,Suburban Pest Control of NY Inc.,EXTERMINATING,Exterminating,2129.58
302,205 Water Street Condo,Liberty Pest Control,EXTERMINATING,Exterminating,5125.82
302,205 Water Street Condo,"MDU Security Systems, Inc.",SECURITY_ALARM,Security/Alarm,10719.84
302,205 Water Street Condo,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,8261.44
302,205 Water Street Condo,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,113606.76
302,205 Water Street Condo,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,25183.0
302,205 Water Street Condo,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,6348.0
302,205 Water Street Condo,NYC Water Board,WATER_SEWER,Water/Sewer,38257.85
302,205 Water Street Condo,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,52530.04
308,Fillmore Gardens Cooperative,Noor Mechanical Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,75889.43
308,Fillmore Gardens Cooperative,Go Pro Electric LLC,ELECTRICAL_REPAIRS,Electrical Repairs,5562.11
308,Fillmore Gardens Cooperative,Topline Home Improvements,CLEANING_MAINTENANCE,Cleaning & Maintenance,7400.0
308,Fillmore Gardens Cooperative,East Coast Containers,RUBBISH_REMOVAL,Rubbish Removal,2536.8
308,Fillmore Gardens Cooperative,Assured Environments,EXTERMINATING,Exterminating,18737.39
308,Fillmore Gardens Cooperative,"Landscaping by Amorosi , Inc.",LANDSCAPING,Landscaping,108667.3
308,Fillmore Gardens Cooperative,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,305899.63
308,Fillmore Gardens Cooperative,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,65010.0
308,Fillmore Gardens Cooperative,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,8968.0
308,Fillmore Gardens Cooperative,NYC Water Board,WATER_SEWER,Water/Sewer,212763.79
308,Fillmore Gardens Cooperative,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,125048.7
309,Jsignal LLC,All Purpose Mechanical Services LLC,HVAC_REPAIRS,HVAC Repairs,19527.58
309,Jsignal LLC,Samuel & Sons Plumbing & Heating Inc.,HVAC_REPAIRS,HVAC Repairs,16962.5
309,Jsignal LLC,Samuel & Sons Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,56776.55
309,Jsignal LLC,All Purpose Mechanical Services LLC,PLUMBING_REPAIRS,Plumbing Repairs,3048.5
309,Jsignal LLC,F & V Consults LLC,ELECTRICAL_REPAIRS,Electrical Repairs,4206.93
309,Jsignal LLC,F & V Consults LLC,CLEANING_MAINTENANCE,Cleaning & Maintenance,43440.04
309,Jsignal LLC,Otis Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,37372.36
309,Jsignal LLC,"Action Carting Environmental Services, I",RUBBISH_REMOVAL,Rubbish Removal,17436.48
309,Jsignal LLC,Assured Environments,EXTERMINATING,Exterminating,2770.79
309,Jsignal LLC,F & V Consults LLC,EXTERMINATING,Exterminating,2936.37
309,Jsignal LLC,Dial-A-Bug Pest Control,EXTERMINATING,Exterminating,1666.87
309,Jsignal LLC,IRL Systems Inc,SECURITY_ALARM,Security/Alarm,9305.72
309,Jsignal LLC,"DGA Security Systems, Inc",SECURITY_ALARM,Security/Alarm,15091.78
309,Jsignal LLC,Webster Lock & Hardware,SECURITY_ALARM,Security/Alarm,745.79
309,Jsignal LLC,Dream It Green LLC,LANDSCAPING,Landscaping,41730.75
309,Jsignal LLC,Admiral Indemnity Company,INSURANCE_PACKAGE,Package Insurance,155712.51
309,Jsignal LLC,Edgewood Partners Ins. Center,INSURANCE_UMBRELLA,Umbrella Insurance,15843.6
309,Jsignal LLC,NYC Water Board,WATER_SEWER,Water/Sewer,46507.25
309,Jsignal LLC,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,127947.52
340,Pierhouse Condominium,ALED Technologies Inc.,HVAC_REPAIRS,HVAC Repairs,85521.33
340,Pierhouse Condominium,"GenServe, Inc.",HVAC_REPAIRS,HVAC Repairs,2912.34
340,Pierhouse Condominium,"Muskox Mechanical, Inc.",HVAC_REPAIRS,HVAC Repairs,9139.21
340,Pierhouse Condominium,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,4206.89
340,Pierhouse Condominium,Speedway Plumbing Corp,PLUMBING_REPAIRS,Plumbing Repairs,38528.22
340,Pierhouse Condominium,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1256.42
340,Pierhouse Condominium,"Fleet Pump & Service Group, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,8879.85
340,Pierhouse Condominium,A & B Electric Wiring Corp,ELECTRICAL_REPAIRS,Electrical Repairs,12966.43
340,Pierhouse Condominium,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,517.16
340,Pierhouse Condominium,"American Fire Restoration, LLC",CLEANING_MAINTENANCE,Cleaning & Maintenance,0.0
340,Pierhouse Condominium,"Muskox Mechanical, Inc.",HVAC_MAINTENANCE,HVAC Maintenance,33734.88
340,Pierhouse Condominium,"GenServe, Inc.",HVAC_MAINTENANCE,HVAC Maintenance,3068.1
340,Pierhouse Condominium,Transel Elevator & Electric Inc. d/b/a TEI Group,ELEVATOR_MAINTENANCE,Elevator Maintenance,38801.09
340,Pierhouse Condominium,Assured Environments,EXTERMINATING,Exterminating,4624.2
340,Pierhouse Condominium,Rambug Pest Control,EXTERMINATING,Exterminating,707.69
340,Pierhouse Condominium,Phoenix Fire & Security Solutions,SECURITY_ALARM,Security/Alarm,10135.71
340,Pierhouse Condominium,Communications Engineering Management,SECURITY_ALARM,Security/Alarm,920.0
340,Pierhouse Condominium,New York City Alarm Corporation,SECURITY_ALARM,Security/Alarm,4544.88
340,Pierhouse Condominium,"MDU Security Systems, Inc.",SECURITY_ALARM,Security/Alarm,7063.82
340,Pierhouse Condominium,NYC Security Doors,SECURITY_ALARM,Security/Alarm,702.24
340,Pierhouse Condominium,Lourdes Castro Mortillaro,SECURITY_ALARM,Security/Alarm,282.59
340,Pierhouse Condominium,"Industrial Water Management, Inc.",WATER_TREATMENT,Water Treatment,1140.48
340,Pierhouse Condominium,"Let It Grow, Inc.",LANDSCAPING,Landscaping,289622.21
340,Pierhouse Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,29856.0
340,Pierhouse Condominium,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,13500.0
340,Pierhouse Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,150000.0
340,Pierhouse Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,187798.56
342,Lincoln Sponsor LLC,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,83418.38
343,The 306 Gold Street Condominium,"S&D Heating and Refrigeration, Inc",HVAC_REPAIRS,HVAC Repairs,16606.5
343,The 306 Gold Street Condominium,"T.M. Bier & Associates, Inc.",HVAC_REPAIRS,HVAC Repairs,4743.68
343,The 306 Gold Street Condominium,"C & G Consulting Solutions, LLC",HVAC_REPAIRS,HVAC Repairs,9851.73
343,The 306 Gold Street Condominium,ALED Technologies Inc.,HVAC_REPAIRS,HVAC Repairs,3266.25
343,The 306 Gold Street Condominium,Watson's Plumbing Heating & Building Svcs Inc,PLUMBING_REPAIRS,Plumbing Repairs,19197.39
343,The 306 Gold Street Condominium,Brooklyn Building Services Corp,PLUMBING_REPAIRS,Plumbing Repairs,6859.13
343,The 306 Gold Street Condominium,Perfect Flow Sewer & Drain Services Inc.,PLUMBING_REPAIRS,Plumbing Repairs,427.88
343,The 306 Gold Street Condominium,"American Leak Detection, Inc",PLUMBING_REPAIRS,Plumbing Repairs,1110.53
343,The 306 Gold Street Condominium,Alklem Plumbing Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1563.99
343,The 306 Gold Street Condominium,J&J New York Services Inc,PLUMBING_REPAIRS,Plumbing Repairs,1959.75
343,The 306 Gold Street Condominium,ProPump,PLUMBING_REPAIRS,Plumbing Repairs,13209.81
343,The 306 Gold Street Condominium,One Source Electrical Installations LLC,ELECTRICAL_REPAIRS,Electrical Repairs,1420.62
343,The 306 Gold Street Condominium,Brooklyn Building Services Corp,ELECTRICAL_REPAIRS,Electrical Repairs,1254.24
343,The 306 Gold Street Condominium,"Centennial Elevator Industries,Inc.",ELEVATOR_REPAIRS,Elevator Repairs,6494.39
343,The 306 Gold Street Condominium,Dial-A-Bug Pest Control,CLEANING_MAINTENANCE,Cleaning & Maintenance,3424.12
343,The 306 Gold Street Condominium,"T.M. Bier & Associates, Inc.",HVAC_MAINTENANCE,HVAC Maintenance,5443.76
343,The 306 Gold Street Condominium,"Centennial Elevator Industries,Inc.",ELEVATOR_MAINTENANCE,Elevator Maintenance,41633.38
343,The 306 Gold Street Condominium,VDA LLC,ELEVATOR_MAINTENANCE,Elevator Maintenance,1257.51
343,The 306 Gold Street Condominium,Assured Environments,EXTERMINATING,Exterminating,4828.32
343,The 306 Gold Street Condominium,Startel Connections Inc.,SECURITY_ALARM,Security/Alarm,11141.18
343,The 306 Gold Street Condominium,"DGA Security Systems, Inc",SECURITY_ALARM,Security/Alarm,17854.19
343,The 306 Gold Street Condominium,Securia USA LLC,SECURITY_ALARM,Security/Alarm,1197.62
343,The 306 Gold Street Condominium,ProSentry Inc,SECURITY_ALARM,Security/Alarm,76571.78
343,The 306 Gold Street Condominium,OCS Chemical Engineering,WATER_TREATMENT,Water Treatment,12059.0
343,The 306 Gold Street Condominium,"HYDR8, LLC",WATER_TREATMENT,Water Treatment,1964.32
343,The 306 Gold Street Condominium,Gramercy Park Flower Shop,LANDSCAPING,Landscaping,6082.89
343,The 306 Gold Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,21942.0
343,The 306 Gold Street Condominium,New York-Alliant Insurance Services Inc,INSURANCE_DO,D&O Insurance,6760.0
343,The 306 Gold Street Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,215507.18
343,The 306 Gold Street Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,116554.77
344,234 Starr Street Developers LLC,"RFJ Insulation Contractor, Inc.",PLUMBING_REPAIRS,Plumbing Repairs,1475.0
344,234 Starr Street Developers LLC,ABR Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1857.41
344,234 Starr Street Developers LLC,Mark Ramaj,CLEANING_MAINTENANCE,Cleaning & Maintenance,10500.0
344,234 Starr Street Developers LLC,ULEPV Corp,CLEANING_MAINTENANCE,Cleaning & Maintenance,900.0
344,234 Starr Street Developers LLC,IRL Systems Inc,SECURITY_ALARM,Security/Alarm,12822.71
344,234 Starr Street Developers LLC,Edgewood Partners Ins. Center,INSURANCE_PACKAGE,Package Insurance,12542.48
344,234 Starr Street Developers LLC,NYC Water Board,WATER_SEWER,Water/Sewer,7727.0
344,234 Starr Street Developers LLC,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,14000.04
345,H and L Broadway Holding LLC,2K Heating & Cooling Corp,HVAC_REPAIRS,HVAC Repairs,27615.72
345,H and L Broadway Holding LLC,Hydrotech & HVAC LLC,HVAC_REPAIRS,HVAC Repairs,7180.3
345,H and L Broadway Holding LLC,2K Heating & Cooling Corp,PLUMBING_REPAIRS,Plumbing Repairs,566.15
345,H and L Broadway Holding LLC,Platinum Plumbing & Heating Inc,PLUMBING_REPAIRS,Plumbing Repairs,23101.73
345,H and L Broadway Holding LLC,Par Plumbing Co. Inc.,PLUMBING_REPAIRS,Plumbing Repairs,1295.61
345,H and L Broadway Holding LLC,Ashokan Water Services,PLUMBING_REPAIRS,Plumbing Repairs,1633.12
345,H and L Broadway Holding LLC,ALB Mega Power Electric Inc,ELECTRICAL_REPAIRS,Electrical Repairs,781.06
345,H and L Broadway Holding LLC,2K Heating & Cooling Corp,HVAC_MAINTENANCE,HVAC Maintenance,36582.0
345,H and L Broadway Holding LLC,"Morgan Elevator Co., Ltd.",ELEVATOR_MAINTENANCE,Elevator Maintenance,13718.28
345,H and L Broadway Holding LLC,All-Star Tech Pest Control,EXTERMINATING,Exterminating,5095.32
345,H and L Broadway Holding LLC,"Super Alert, Inc",SECURITY_ALARM,Security/Alarm,6369.22
345,H and L Broadway Holding LLC,NY360,SECURITY_ALARM,Security/Alarm,10755.77
345,H and L Broadway Holding LLC,"DGA Security Systems, Inc",SECURITY_ALARM,Security/Alarm,8236.71
345,H and L Broadway Holding LLC,"ButterflyMX, Inc.",SECURITY_ALARM,Security/Alarm,2328.71
345,H and L Broadway Holding LLC,"Highview Creations, LLC",LANDSCAPING,Landscaping,13663.82
345,H and L Broadway Holding LLC,NYC Water Board,WATER_SEWER,Water/Sewer,114151.94
345,H and L Broadway Holding LLC,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,62508.77
347,500 Waverly Condominium,Captain Cooling,HVAC_REPAIRS,HVAC Repairs,2667.42
347,500 Waverly Condominium,Adriatic Plumbing & Heating Corp,PLUMBING_REPAIRS,Plumbing Repairs,5372.97
347,500 Waverly Condominium,ABR Plumbing & Heating Inc.,PLUMBING_REPAIRS,Plumbing Repairs,2150.28
347,500 Waverly Condominium,Ashokan Water Services,PLUMBING_REPAIRS,Plumbing Repairs,475.0
347,500 Waverly Condominium,We Wire Electric Group Inc,ELECTRICAL_REPAIRS,Electrical Repairs,495.38
347,500 Waverly Condominium,Advanced City Electric Corp,ELECTRICAL_REPAIRS,Electrical Repairs,7403.5
347,500 Waverly Condominium,Champion Elevator Corp.,ELEVATOR_REPAIRS,Elevator Repairs,875.09
347,500 Waverly Condominium,Delta Reliable Maintenance Corp.,CLEANING_MAINTENANCE,Cleaning & Maintenance,8274.5
347,500 Waverly Condominium,Captain Cooling,HVAC_MAINTENANCE,HVAC Maintenance,3671.27
347,500 Waverly Condominium,Champion Elevator Corp.,ELEVATOR_MAINTENANCE,Elevator Maintenance,18027.48
347,500 Waverly Condominium,Advance Tech Pest Control,EXTERMINATING,Exterminating,3396.96
347,500 Waverly Condominium,"Super Alert, Inc",SECURITY_ALARM,Security/Alarm,6369.22
347,500 Waverly Condominium,"Cross Fire & Security Co., Inc.",SECURITY_ALARM,Security/Alarm,8186.1
347,500 Waverly Condominium,NY360,SECURITY_ALARM,Security/Alarm,4643.52
347,500 Waverly Condominium,New York-Alliant Insurance Services Inc,INSURANCE_PACKAGE,Package Insurance,89855.18
347,500 Waverly Condominium,New York-Alliant Insurance Services Inc,INSURANCE_UMBRELLA,Umbrella Insurance,20000.0
347,500 Waverly Condominium,NYC Water Board,WATER_SEWER,Water/Sewer,35723.78
347,500 Waverly Condominium,"Century Management Services, Inc.",MANAGEMENT_FEES,Management Fees,52531.2
348,Ariana Condominium,Lori Contracting Inc,HVAC_REPAIRS,HVAC Repairs,1382.4
348,Ariana Condominium,Drain Kleen Sewer Service,PLUMBING_REPAIRS,Plumbing Repairs,1200.35
348,Ariana Condominium,S. K. Mechanical NY Corp,PLUMBING_REPAIRS,Plumbing Repairs,3697.51
348,Ariana Condominium,Hysa Electricians Corp,ELECTRICAL_REPAIRS,Electrical Repairs,6249.43
348,Ariana Condominium,Bright Electrician Corp,ELECTRICAL_REPAIRS,Electrical Repairs,3157.38
348,Ariana Condominium,BP Elevator Company,ELEVATOR_REPAIRS,Elevator Repairs,6427.99
348,Ariana Condominium,AirFix Corp,HVAC_MAINTENANCE,HVAC Maintenance,767.56
348,Ariana Condominium,BP Elevator Company,ELEVATOR_MAINTENANCE,Elevator Maintenance,9342.82
348,Ariana Condominium,Liberty Pest Control,EXTERMINATING,Exterminating,6518.18
348,Ariana Condominium,D & W Central Station Fire Alarm Co. Inc.,SECURITY_ALARM,Security/Alarm,1594.07
348,Ariana Condominium,AEC Electronics Inc.,SECURITY_ALARM,Security/Alarm,495.0
348,Ariana Condominium,Apple Security Solutions,SECURITY_ALARM,Security/Alarm,485.85
348,Ariana Condominium,Rochester Midland Corporation,WATER_TREATMENT,Water Treatment,653.25
